id,"term",idf,df
1191287,"singularities",3.279856982331683,6
1153078,"sink",4.058008232715403,1
1148996,"sintered",3.580886977995664,3
1138370,"sinusoid",3.756978237051421,2
1107569,"sinusoidal",2.194685372593236,73
1228181,"sinusoidally",3.359038228379384,5
1133154,"sion",4.058008232715403,1
1391238,"sisco",4.058008232715403,1
1137694,"sistem",4.058008232715403,1
1155068,"site",3.154918245723459,8
1305476,"sited",4.058008232715403,1
1169438,"sitenko",4.058008232715403,1
1121787,"sites",3.212910192701070,7
1413801,"sith",4.058008232715403,1
1269054,"situ",4.058008232715403,1
1146909,"situated",3.016615547557177,11
1367753,"situation",3.756978237051421,2
1148788,"situations",3.359038228379384,5
1114235,"six",2.212910192700006,70
1117104,"sixteen",4.058008232715403,1
1126091,"sixth",2.978826986667474,12
1136633,"sixty",3.580886977995664,3
1182357,"sizable",3.756978237051421,2
1106998,"size",2.036818933642994,105
1190739,"sized",3.580886977995664,3
1192934,"sizes",3.359038228379384,5
1352259,"sizing",4.058008232715403,1
1208062,"sketched",4.058008232715403,1
1179544,"skew",3.580886977995664,3
1326273,"skilled",3.756978237051421,2
1108350,"skin",2.489806508647154,37
1347952,"skip",3.580886977995664,3
1123177,"sky",2.539494292837097,33
1432065,"skylark",4.058008232715403,1
1457549,"skys",4.058008232715403,1
1182055,"slab",2.853888250059478,16
1243657,"slabs",3.455948241387440,4
1156528,"slade",4.058008232715403,1
1184500,"slant",3.455948241387440,4
1372482,"slater",4.058008232715403,1
1239451,"slave",4.058008232715403,1
1283127,"slee",4.058008232715403,1
1159224,"sleeve",3.455948241387440,4
1365651,"slice",4.058008232715403,1
1417585,"sliced",4.058008232715403,1
1302162,"slid",4.058008232715403,1
1155641,"slide",3.455948241387440,4
1131931,"slider",3.455948241387440,4
1153059,"sliding",3.212910192701070,7
1116558,"slight",2.911880197037088,14
1108530,"slightly",2.424539777135132,43
1108442,"slit",2.677796991003492,24
1217484,"slits",3.359038228379384,5
1113169,"slope",2.526529315672463,34
1279451,"slopes",3.212910192701070,7
1393203,"slopof",4.058008232715403,1
1239999,"slot",3.279856982331683,6
1169623,"slots",3.580886977995664,3
1198918,"slotted",3.279856982331683,6
1119313,"sloud",4.058008232715403,1
1109424,"slough",2.501705731947811,36
1336718,"slouth",4.058008232715403,1
1112442,"slow",2.258667683260149,63
1221524,"slowed",4.058008232715403,1
1184144,"slower",3.756978237051421,2
1241372,"slowing",3.756978237051421,2
1114916,"slowly",2.660068224043365,25
1144628,"sloxgh",4.058008232715403,1
1343036,"sluggishness",4.058008232715403,1
1267053,"slugs",4.058008232715403,1
1359144,"slutsk",4.058008232715403,1
1122089,"slvugh",4.058008232715403,1
1200393,"sm",3.455948241387440,4
1107836,"small",1.531668955320695,336
1107209,"smaller",2.367812152686547,49
1155693,"smallest",3.580886977995664,3
1405553,"smallness",4.058008232715403,1
1253864,"smear",4.058008232715403,1
1117828,"smith",3.016615547557177,11
1150524,"smithsonian",4.058008232715403,1
1369566,"smoke",4.058008232715403,1
1108498,"smooth",2.779254631762231,19
1129857,"smoothed",3.279856982331683,6
1228778,"smoothing",2.978826986667474,12
1192808,"smoothly",4.058008232715403,1
1346813,"smythe",4.058008232715403,1
1264525,"sn",3.756978237051421,2
1174458,"snap",4.058008232715403,1
1221763,"snells",4.058008232715403,1
1147450,"snow",3.359038228379384,5
1193222,"snowfall",4.058008232715403,1
1177825,"snse",4.058008232715403,1
1108273,"so",1.908789120056527,141
1276999,"societe",3.756978237051421,2
1106893,"society",2.853888250059478,16
1446596,"sodankyla",4.058008232715403,1
1152419,"sodium",2.881916973659531,15
1118881,"soft",2.779254631762231,19
1427197,"softer",4.058008232715403,1
1154517,"soil",3.279856982331683,6
1218515,"soils",4.058008232715403,1
1391877,"sol",4.058008232715403,1
1180300,"sola",3.756978237051421,2
1108754,"solar",1.234534003528382,666
1197278,"solder",3.279856982331683,6
1148804,"soldered",3.756978237051421,2
1208483,"soldering",3.359038228379384,5
1397763,"sole",4.058008232715403,1
1270618,"solely",3.756978237051421,2
1215479,"solenoid",3.103765723275774,9
1256902,"solenoidal",3.359038228379384,5
1218982,"solenoids",3.359038228379384,5
1309218,"soler",3.756978237051421,2
1111828,"solid",1.989822370965859,117
1222338,"solidification",3.756978237051421,2
1292530,"solidified",3.580886977995664,3
1118991,"solids",2.414555556229215,44
1167610,"solion",3.756978237051421,2
1126771,"solstice",3.279856982331683,6
1242425,"solstices",3.580886977995664,3
1352174,"soltes",4.058008232715403,1
1384793,"solu",4.058008232715403,1
1124650,"soluble",3.580886977995664,3
1441316,"solute",4.058008232715403,1
1107132,"solution",1.709703369665266,223
1111570,"solutions",1.989822370965859,117
1117520,"solve",3.058008232715403,10
1124582,"solved",2.265616543216161,62
1353861,"solvent",4.058008232715403,1
1314042,"solvents",4.058008232715403,1
1242904,"solves",4.058008232715403,1
1106837,"solving",2.287156221071510,59
1107157,"some",1.299096340300329,574
1114386,"sometimes",3.058008232715403,10
1211291,"somewhat",3.359038228379384,5
1163253,"somewhere",4.058008232715403,1
1209801,"sommerfeld",3.279856982331683,6
1108403,"sommerfelds",3.455948241387440,4
1143104,"sommerfields",3.580886977995664,3
1292684,"sondheimer",3.455948241387440,4
1304072,"sondheimers",4.058008232715403,1
1413424,"sone",4.058008232715403,1
1245247,"sonic",3.756978237051421,2
1329419,"soon",4.058008232715403,1
1342517,"sorbed",4.058008232715403,1
1342485,"sorption",3.756978237051421,2
1311686,"sorting",4.058008232715403,1
1381404,"sotmr",4.058008232715403,1
1388730,"sou",4.058008232715403,1
1134368,"sought",3.359038228379384,5
1111764,"sound",2.580886977994980,30
1109836,"sounder",2.978826986667474,12
1130271,"sounders",3.580886977995664,3
1110341,"sounding",2.539494292837097,33
1115420,"soundings",2.566646538880142,31
1324158,"sounds",4.058008232715403,1
1107586,"source",1.656607691932186,252
1108879,"sources",1.767973621350984,195
1110132,"south",2.385910374777975,47
1239382,"southerly",3.756978237051421,2
1116975,"southern",2.367812152686547,49
1407097,"southernmost",4.058008232715403,1
1293959,"southward",3.580886977995664,3
1434719,"southwards",4.058008232715403,1
1310625,"southwells",4.058008232715403,1
1413911,"sovers",4.058008232715403,1
1112733,"soviet",2.677796991003492,24
1221154,"soya",3.756978237051421,2
1305340,"sp",4.058008232715403,1
1109092,"space",1.672401959110630,243
1431763,"spacecraft",4.058008232715403,1
1110005,"spaced",2.238464297171862,66
1393086,"spacers",4.058008232715403,1
1153864,"spaces",3.455948241387440,4
1108150,"spacet",4.058008232715403,1
1118381,"spacing",2.466943625688485,39
1196760,"spacings",3.154918245723459,8
1111422,"spark",2.827559311337091,17
1128654,"sparking",3.279856982331683,6
1142827,"sparkover",3.756978237051421,2
1271776,"sparks",3.455948241387440,4
1126693,"sparse",4.058008232715403,1
1276100,"sparseness",4.058008232715403,1
1122754,"spatial",2.513940188363987,35
1108289,"spatially",3.279856982331683,6
1108616,"special",1.793190409700394,184
1113607,"specialist",3.580886977995664,3
1197345,"specialized",3.580886977995664,3
1308265,"specializing",4.058008232715403,1
1120327,"specially",2.756978237051421,20
1176183,"species",3.359038228379384,5
1135435,"specific",2.466943625688485,39
1196759,"specifically",3.580886977995664,3
1148906,"specification",3.058008232715403,10
1124156,"specifications",2.944064880408148,13
1109406,"specified",2.424539777135132,43
1139812,"specifies",3.756978237051421,2
1337811,"specify",3.756978237051421,2
1185701,"specifying",3.212910192701070,7
1125758,"specimen",2.944064880408148,13
1199058,"specimens",3.212910192701070,7
1411673,"specs",4.058008232715403,1
1218329,"spectacular",4.058008232715403,1
1110404,"spectra",2.231933430013968,67
1123826,"spectral",2.245094876070647,65
1448398,"spectrally",4.058008232715403,1
1313992,"spectro",3.756978237051421,2
1109491,"spectrograms",3.359038228379384,5
1129482,"spectrograph",2.802735727611792,18
1176370,"spectrographic",4.058008232715403,1
1159737,"spectrographs",3.756978237051421,2
1196709,"spectroheliograms",4.058008232715403,1
1108571,"spectrometer",2.359038228379384,50
1112321,"spectrometers",2.911880197037088,14
1446228,"spectrometry",4.058008232715403,1
1418629,"spectrophotometer",4.058008232715403,1
1241799,"spectroscope",3.359038228379384,5
1310479,"spectroscopes",4.058008232715403,1
1117030,"spectroscopic",3.103765723275774,9
1108556,"spectroscopy",2.552858254395496,32
1107800,"spectrum",1.797936844725464,182
1240293,"spectrums",4.058008232715403,1
1133604,"specular",3.154918245723459,8
1272306,"specularly",4.058008232715403,1
1118204,"speech",3.212910192701070,7
1110755,"speed",1.788495288496498,186
1296850,"speeded",4.058008232715403,1
1263049,"speeding",4.058008232715403,1
1116517,"speeds",2.715585551893196,22
1382212,"spencer",4.058008232715403,1
1435568,"spending",4.058008232715403,1
1314092,"sphalerite",4.058008232715403,1
1117815,"sphere",2.325614472892130,54
1107109,"spheres",2.735788937981407,21
1442173,"spheric",4.058008232715403,1
1109147,"spherical",2.194685372593236,73
1147969,"spherically",3.580886977995664,3
1125641,"spheroid",3.359038228379384,5
1139640,"spheroidal",3.359038228379384,5
1186938,"spheroids",3.756978237051421,2
1201190,"spike",3.455948241387440,4
1392002,"spikes",3.580886977995664,3
1269140,"spim",4.058008232715403,1
1107925,"spin",1.978826986664738,120
1298861,"spindle",4.058008232715403,1
1207641,"spinel",3.580886977995664,3
1284090,"spinels",4.058008232715403,1
1121273,"spinning",3.756978237051421,2
1175683,"spinor",3.756978237051421,2
1149798,"spins",3.455948241387440,4
1139414,"spinwave",4.058008232715403,1
1136509,"spiral",3.016615547557177,11
1362027,"spiralled",4.058008232715403,1
1117014,"spiralling",3.455948241387440,4
1282186,"spirals",3.756978237051421,2
1364177,"spire",4.058008232715403,1
1213571,"spite",3.580886977995664,3
1355103,"spitzbergen",4.058008232715403,1
1206578,"spitzer",3.756978237051421,2
1132309,"split",2.881916973659531,15
1127886,"splitter",3.455948241387440,4
1316255,"splitters",4.058008232715403,1
1113022,"splitting",2.580886977994980,30
1139743,"splittings",3.580886977995664,3
1424613,"splot",4.058008232715403,1
1170740,"sponsored",3.756978237051421,2
1107915,"spontaneous",2.756978237051421,20
1165522,"spontaneously",3.580886977995664,3
1110190,"sporadic",2.154918245723459,80
1163130,"sporadically",4.058008232715403,1
1139006,"spot",2.756978237051421,20
1139007,"spots",3.359038228379384,5
1106973,"spotwelding",4.058008232715403,1
1174716,"sprayed",3.756978237051421,2
1288929,"spraying",3.756978237051421,2
1107368,"spread",2.182946969321802,75
1154986,"spreading",2.911880197037088,14
1340032,"spreads",4.058008232715403,1
1446380,"spreiter",4.058008232715403,1
1272042,"spries",4.058008232715403,1
1262692,"spring",3.212910192701070,7
1322894,"springer",4.058008232715403,1
1247404,"springs",3.580886977995664,3
1214300,"spur",3.455948241387440,4
1111324,"spurious",2.978826986667474,12
1109440,"sputnik",2.455948241387440,40
1157324,"sputniks",3.455948241387440,4
1174818,"sputtered",3.756978237051421,2
1231551,"sputtering",3.580886977995664,3
1115814,"sq",3.154918245723459,8
1420699,"squall",4.058008232715403,1
1107027,"square",1.927674464219066,135
1129793,"squared",3.016615547557177,11
1277122,"squareness",4.058008232715403,1
1188284,"squarers",4.058008232715403,1
1259955,"squares",3.359038228379384,5
1138828,"squaring",3.058008232715403,10
1306034,"squeegee",4.058008232715403,1
1212742,"squelch",4.058008232715403,1
1201045,"squie",4.058008232715403,1
1260076,"sr",4.058008232715403,1
1453323,"sreen",4.058008232715403,1
1107046,"sriver",4.058008232715403,1
1168335,"ssb",3.455948241387440,4
1115729,"ssc",3.580886977995664,3
1359224,"sscs",4.058008232715403,1
1347219,"ssed",4.058008232715403,1
1351793,"sshowed",4.058008232715403,1
1143121,"ssudy",4.058008232715403,1
1359137,"st",3.756978237051421,2
1250137,"stabilidyne",4.058008232715403,1
1412706,"stabilisation",4.058008232715403,1
1337180,"stabilised",4.058008232715403,1
1106854,"stability",1.613963436793450,278
1227185,"stabilitys",4.058008232715403,1
1107838,"stabilization",2.182946969321802,75
1152820,"stabilize",3.103765723275774,9
1120876,"stabilized",2.212910192700006,70
1120109,"stabilizer",2.501705731947811,36
1127121,"stabilizers",2.853888250059478,16
1110555,"stabilizes",3.580886977995664,3
1110533,"stabilizing",2.610850201372575,28
1107176,"stable",1.870487511877268,154
1421368,"stablein",4.058008232715403,1
1122975,"stably",4.058008232715403,1
1284104,"stack",3.279856982331683,6
1167914,"stacked",3.455948241387440,4
1186677,"stacking",3.756978237051421,2
1398836,"stacks",3.756978237051421,2
1274847,"staff",4.058008232715403,1
1111667,"stage",1.783850383448227,188
1106940,"stages",2.075736999674618,96
1138415,"stagger",2.756978237051421,20
1251647,"staggered",3.359038228379384,5
1376462,"staggering",4.058008232715403,1
1349121,"stain",4.058008232715403,1
1132767,"stainless",3.359038228379384,5
1285475,"stair",4.058008232715403,1
1111654,"staircase",3.455948241387440,4
1176342,"stairs",3.359038228379384,5
1148795,"staked",4.058008232715403,1
1200778,"stamped",4.058008232715403,1
1367853,"stamping",4.058008232715403,1
1146447,"stand",3.756978237051421,2
1109592,"standard",2.098966840392903,91
1204830,"standardization",3.279856982331683,6
1254860,"standardized",3.580886977995664,3
1230340,"standardizing",4.058008232715403,1
1110063,"standards",2.489806508647154,37
1208156,"standby",3.756978237051421,2
1121380,"standing",2.715585551893196,22
1151890,"stanford",3.058008232715403,10
1242137,"stanier",3.756978237051421,2
1242129,"staniers",3.756978237051421,2
1414193,"stant",4.058008232715403,1
1112464,"star",2.385910374777975,47
1112316,"stark",2.827559311337091,17
1398242,"starlight",4.058008232715403,1
1123231,"stars",2.501705731947811,36
1127062,"start",3.058008232715403,10
1154502,"started",3.279856982331683,6
1107681,"starting",2.735788937981407,21
1447027,"starts",4.058008232715403,1
1271131,"starvation",4.058008232715403,1
1412604,"starved",4.058008232715403,1
1107997,"state",1.690652311681214,233
1203735,"stated",2.853888250059478,16
1216860,"statement",3.455948241387440,4
1384986,"statements",4.058008232715403,1
1112859,"states",2.287156221071510,59
1107099,"static",2.123509781471151,86
1148928,"statics",4.058008232715403,1
1109435,"station",2.265616543216161,62
1113758,"stationary",2.539494292837097,33
1110456,"stations",1.884821964299860,149
1167335,"statistic",4.058008232715403,1
1108907,"statistical",1.918129146310442,138
1151678,"statistically",2.853888250059478,16
1141268,"statistics",2.911880197037088,14
1215992,"stator",4.058008232715403,1
1202716,"status",3.580886977995664,3
1430268,"staus",4.058008232715403,1
1413705,"stead",4.058008232715403,1
1311109,"steadily",3.756978237051421,2
1116662,"steady",1.957637687596168,126
1296466,"steam",3.756978237051421,2
1227830,"stearic",4.058008232715403,1
1271519,"steatite",4.058008232715403,1
1132776,"steel",2.881916973659531,15
1161721,"steep",3.212910192701070,7
1286882,"steeper",3.756978237051421,2
1295779,"steepness",3.580886977995664,3
1447407,"steer",4.058008232715403,1
1119110,"steerable",3.212910192701070,7
1215791,"steered",4.058008232715403,1
1117585,"steering",3.359038228379384,5
1318229,"steinberg",4.058008232715403,1
1129433,"stellar",3.279856982331683,6
1296310,"stencil",4.058008232715403,1
1111553,"step",2.138930140337048,83
1169441,"stepanov",4.058008232715403,1
1157877,"stepped",3.212910192701070,7
1161684,"stepper",3.580886977995664,3
1181827,"stepping",3.756978237051421,2
1161653,"steps",2.735788937981407,21
1303001,"stepwise",4.058008232715403,1
1179800,"sterad",3.756978237051421,2
1248786,"steradian",3.756978237051421,2
1310155,"stereo",4.058008232715403,1
1232976,"stereocameras",4.058008232715403,1
1161416,"stereographic",4.058008232715403,1
1216169,"stereographically",4.058008232715403,1
1278119,"stereoponic",4.058008232715403,1
1310176,"stereoscopic",4.058008232715403,1
1276651,"sterics",4.058008232715403,1
1151448,"sterling",3.455948241387440,4
1377126,"stern",4.058008232715403,1
1352383,"sternberg",4.058008232715403,1
1322628,"stewarts",3.756978237051421,2
1292161,"stg",4.058008232715403,1
1230082,"stiffness",4.058008232715403,1
1154271,"still",2.853888250059478,16
1128402,"stimulated",2.735788937981407,21
1135608,"stimulation",4.058008232715403,1
1131322,"stirred",4.058008232715403,1
1435445,"stl",4.058008232715403,1
1129495,"stoaems",4.058008232715403,1
1117646,"stochastic",3.279856982331683,6
1115120,"stockert",3.580886977995664,3
1314593,"stockholm",3.756978237051421,2
1229365,"stoffregen",4.058008232715403,1
1354350,"stoichiometric",4.058008232715403,1
1354361,"stoichmetric",4.058008232715403,1
1159197,"stokes",3.756978237051421,2
1317937,"stoners",3.580886977995664,3
1152622,"stop",2.779254631762231,19
1357484,"stopped",3.756978237051421,2
1113769,"stopper",4.058008232715403,1
1163992,"stopping",3.455948241387440,4
1106822,"storage",1.851182356678955,161
1117300,"store",2.501705731947811,36
1120251,"stored",2.626644468556111,27
1120288,"stores",3.103765723275774,9
1407264,"storey",4.058008232715403,1
1233093,"storeys",3.756978237051421,2
1148755,"storing",3.058008232715403,10
1109300,"storm",1.950798263067534,128
1125908,"stormer",3.359038228379384,5
1166700,"stormertron",4.058008232715403,1
1339967,"storminess",3.756978237051421,2
1305385,"stormof",4.058008232715403,1
1108795,"storms",1.876164644766678,152
1434907,"stormy",3.756978237051421,2
1129278,"straight",2.580886977994980,30
1429969,"straighten",4.058008232715403,1
1207589,"straightforward",3.756978237051421,2
1186665,"strain",3.359038228379384,5
1362014,"stranded",4.058008232715403,1
1362031,"strands",4.058008232715403,1
1113166,"strata",3.455948241387440,4
1109718,"stratification",3.756978237051421,2
1389114,"stratifications",4.058008232715403,1
1112902,"stratified",2.827559311337091,17
1116103,"stratosphere",3.058008232715403,10
1238054,"stratton",3.756978237051421,2
1272870,"stratum",3.279856982331683,6
1111715,"stray",3.058008232715403,10
1445164,"streak",4.058008232715403,1
1114471,"stream",2.489806508647154,37
1276596,"streamer",4.058008232715403,1
1193577,"streamers",3.455948241387440,4
1258551,"streaming",3.359038228379384,5
1109339,"streams",2.445224375994147,41
1110226,"strength",1.914993432457431,139
1114804,"strengths",2.566646538880142,31
1206730,"stress",2.944064880408148,13
1141077,"stressed",3.103765723275774,9
1195879,"stresses",3.455948241387440,4
1409839,"stressing",4.058008232715403,1
1312364,"stretched",3.455948241387440,4
1363787,"stretches",4.058008232715403,1
1304169,"striae",3.580886977995664,3
1179400,"striated",3.455948241387440,4
1384599,"striation",4.058008232715403,1
1206773,"striations",3.580886977995664,3
1111220,"strict",3.756978237051421,2
1234098,"stricted",4.058008232715403,1
1186115,"strictive",3.580886977995664,3
1179160,"strictly",3.279856982331683,6
1223976,"striking",3.154918245723459,8
1396838,"string",4.058008232715403,1
1222467,"stringent",4.058008232715403,1
1143151,"strip",2.501705731947811,36
1440374,"stripline",4.058008232715403,1
1271607,"stripped",3.756978237051421,2
1137569,"strips",3.058008232715403,10
1127164,"strobe",4.058008232715403,1
1265077,"stroboscopic",4.058008232715403,1
1141062,"stroke",2.978826986667474,12
1145136,"strokes",3.103765723275774,9
1331617,"stroking",4.058008232715403,1
1154112,"stromgren",4.058008232715403,1
1154115,"stromgrens",4.058008232715403,1
1107411,"strong",2.008790210044613,112
1112560,"stronger",3.580886977995664,3
1143603,"strongest",3.580886977995664,3
1115797,"strongly",2.660068224043365,25
1262044,"strongs",4.058008232715403,1
1117494,"structural",3.455948241387440,4
1108801,"structure",1.819962129586417,173
1117972,"structures",2.566646538880142,31
1393945,"strutt",4.058008232715403,1
1122789,"stu",4.058008232715403,1
1236511,"stub",3.580886977995664,3
1236504,"stubs",4.058008232715403,1
1224216,"students",3.756978237051421,2
1112506,"studied",1.957637687596168,126
1116026,"studies",2.118488980093630,87
1127597,"studio",3.580886977995664,3
1108203,"study",1.583791968635879,298
1109645,"studying",2.580886977994980,30
1192171,"stuffs",4.058008232715403,1
1420929,"stuggart",4.058008232715403,1
1236068,"style",4.058008232715403,1
1393061,"su",4.058008232715403,1
1117662,"sub",2.853888250059478,16
1165026,"subarea",4.058008232715403,1
1332825,"subareas",4.058008232715403,1
1120574,"subaudio",3.580886977995664,3
1126991,"subauroral",3.756978237051421,2
1185911,"subcarrier",3.279856982331683,6
1187305,"subcommittee",4.058008232715403,1
1168272,"subdivided",3.455948241387440,4
1417187,"subdividing",4.058008232715403,1
1180954,"subdivision",3.756978237051421,2
1291145,"subdivisions",3.580886977995664,3
1126043,"subflares",4.058008232715403,1
1190460,"subfreezing",4.058008232715403,1
1160968,"subfunctions",4.058008232715403,1
1171497,"subharmonic",2.827559311337091,17
1107723,"subharmonics",3.212910192701070,7
1112898,"subject",2.414555556229215,44
1117736,"subjected",2.489806508647154,37
1114310,"subjective",3.580886977995664,3
1136528,"subjects",3.058008232715403,10
1150301,"sublattice",3.756978237051421,2
1366400,"sublattices",4.058008232715403,1
1135688,"sublevels",4.058008232715403,1
1212047,"submarine",4.058008232715403,1
1118505,"submicroscopic",3.756978237051421,2
1401425,"submicrosecond",3.756978237051421,2
1233696,"submillimeter",3.756978237051421,2
1107816,"submillimetre",2.978826986667474,12
1158645,"submillimicrosecond",4.058008232715403,1
1149000,"subminiature",3.359038228379384,5
1410880,"submitted",4.058008232715403,1
1132043,"submodulators",4.058008232715403,1
1230870,"submultiple",3.756978237051421,2
1134287,"submultiples",3.756978237051421,2
1311746,"subregions",4.058008232715403,1
1226169,"subroutine",4.058008232715403,1
1263777,"subscribers",4.058008232715403,1
1119066,"subsequent",2.715585551893196,22
1140066,"subsequently",3.359038228379384,5
1189930,"subsided",4.058008232715403,1
1221443,"subsidiary",3.279856982331683,6
1301064,"subsolar",3.580886977995664,3
1191310,"subspace",4.058008232715403,1
1270428,"subspaces",4.058008232715403,1
1175409,"substance",3.580886977995664,3
1178846,"substances",3.279856982331683,6
1133647,"substantial",3.154918245723459,8
1118211,"substantially",3.212910192701070,7
1302556,"substantiate",4.058008232715403,1
1151834,"substantiated",4.058008232715403,1
1201449,"substitute",3.756978237051421,2
1149162,"substituted",3.359038228379384,5
1186137,"substituting",3.359038228379384,5
1312413,"substitution",3.455948241387440,4
1114620,"substrate",3.455948241387440,4
1123518,"substrates",4.058008232715403,1
1390438,"subsystem",4.058008232715403,1
1364621,"subtended",4.058008232715403,1
1409993,"subtends",4.058008232715403,1
1306113,"subtract",4.058008232715403,1
1148243,"subtracted",3.580886977995664,3
1236705,"subtracting",3.580886977995664,3
1117568,"subtraction",3.279856982331683,6
1208098,"subtransient",4.058008232715403,1
1144606,"subtromics",4.058008232715403,1
1381564,"subvisible",4.058008232715403,1
1116961,"subvisual",3.756978237051421,2
1117575,"succeeding",3.580886977995664,3
1415327,"succesive",4.058008232715403,1
1174299,"success",4.058008232715403,1
1153849,"successful",3.103765723275774,9
1119513,"successfully",3.103765723275774,9
1224035,"succession",3.359038228379384,5
1117859,"successive",2.445224375994147,41
1161561,"successively",3.212910192701070,7
1108143,"such",1.600126335975216,287
1110280,"sudden",2.118488980093630,87
1107266,"suddenly",3.016615547557177,11
1242322,"suddested",4.058008232715403,1
1385610,"suden",4.058008232715403,1
1442341,"suf",4.058008232715403,1
1108501,"suface",4.058008232715403,1
1240064,"suffered",3.580886977995664,3
1217105,"suffering",4.058008232715403,1
1179358,"suffers",4.058008232715403,1
1328648,"suffice",4.058008232715403,1
1112018,"sufficient",2.309820205708594,56
1117453,"sufficiently",2.566646538880142,31
1143440,"sufficientsy",4.058008232715403,1
1119663,"suggest",2.367812152686547,49
1109345,"suggested",1.776974865467105,191
1109247,"suggesting",3.212910192701070,7
1112615,"suggestion",2.978826986667474,12
1110400,"suggestions",3.016615547557177,11
1112349,"suggests",2.466943625688485,39
1124388,"suhl",3.455948241387440,4
1257818,"suing",3.580886977995664,3
1268568,"suit",4.058008232715403,1
1107140,"suitability",2.911880197037088,14
1107274,"suitable",1.723554481564168,216
1118001,"suitably",2.853888250059478,16
1126709,"suited",3.359038228379384,5
1329892,"sulfide",4.058008232715403,1
1123580,"sulphate",3.279856982331683,6
1401805,"sulphur",4.058008232715403,1
1165357,"sulzer",4.058008232715403,1
1157959,"sum",2.552858254395496,32
1204007,"sumes",4.058008232715403,1
1119495,"summaries",3.154918245723459,8
1361937,"summarize",4.058008232715403,1
1109481,"summarized",2.385910374777975,47
1351669,"summarizing",4.058008232715403,1
1110814,"summary",2.395250401033600,46
1215584,"summate",4.058008232715403,1
1168754,"summation",3.279856982331683,6
1298335,"summations",4.058008232715403,1
1117890,"summed",3.756978237051421,2
1122856,"summer",2.265616543216161,62
1161902,"summing",3.359038228379384,5
1201125,"sums",3.580886977995664,3
1112397,"sun",1.924469324340625,136
1307928,"sunduring",4.058008232715403,1
1402380,"sunface",4.058008232715403,1
1177038,"sunlight",3.279856982331683,6
1125936,"sunlit",3.359038228379384,5
1112999,"sunrise",2.501705731947811,36
1112770,"suns",2.526529315672463,34
1115234,"sunset",2.735788937981407,21
1445901,"sunsport",4.058008232715403,1
1115669,"sunspot",1.887746517314973,148
1112436,"sunspots",2.513940188363987,35
1408954,"sunstein",4.058008232715403,1
1108510,"sunusoidal",4.058008232715403,1
1121917,"super",2.978826986667474,12
1142730,"supercondu",4.058008232715403,1
1120173,"superconducting",2.696280396697582,23
1235179,"superconduction",4.058008232715403,1
1123512,"superconductive",3.103765723275774,9
1121449,"superconductivity",2.881916973659531,15
1141705,"superconductor",3.279856982331683,6
1153310,"superconductors",3.212910192701070,7
1190483,"supercooled",3.756978237051421,2
1179091,"superdirective",4.058008232715403,1
1112337,"superexchange",3.580886977995664,3
1223591,"superficial",4.058008232715403,1
1170137,"supergalaxy",3.580886977995664,3
1149701,"superheterodyne",3.154918245723459,8
1157892,"superimposed",3.212910192701070,7
1111623,"superior",3.154918245723459,8
1200654,"superiority",3.580886977995664,3
1447008,"superlight",4.058008232715403,1
1246773,"supermalloy",4.058008232715403,1
1235237,"supernova",3.455948241387440,4
1193124,"supernovae",3.279856982331683,6
1127086,"superposed",2.756978237051421,20
1241398,"superposing",4.058008232715403,1
1251304,"superposition",3.058008232715403,10
1107985,"superregenerative",3.212910192701070,7
1120228,"supersonic",3.756978237051421,2
1442458,"supervision",4.058008232715403,1
1108715,"supplement",2.978826986667474,12
1169887,"supplementary",3.756978237051421,2
1120348,"supplemented",3.279856982331683,6
1128791,"supplementing",4.058008232715403,1
1246637,"supplements",3.455948241387440,4
1111697,"supplied",3.154918245723459,8
1110623,"supplies",2.342004889079691,52
1110586,"supply",1.867676534539411,155
1236648,"supplying",2.978826986667474,12
1114551,"support",2.350438056616136,51
1116305,"supported",2.853888250059478,16
1154490,"supporting",3.058008232715403,10
1130620,"supports",3.016615547557177,11
1179418,"supposed",3.279856982331683,6
1319921,"supposing",3.580886977995664,3
1159841,"supposition",3.756978237051421,2
1189359,"suppressed",3.580886977995664,3
1306437,"suppresses",4.058008232715403,1
1315466,"suppressing",3.455948241387440,4
1155817,"suppression",2.756978237051421,20
1119973,"suppressor",3.455948241387440,4
1299945,"suppressors",4.058008232715403,1
1200437,"surements",4.058008232715403,1
1108470,"surface",1.625038941837729,271
1116705,"surfaces",2.238464297171862,66
1133751,"surge",3.154918245723459,8
1133752,"surges",3.455948241387440,4
1244744,"surrender",4.058008232715403,1
1160257,"surrey",4.058008232715403,1
1273852,"surroudning",4.058008232715403,1
1125749,"surrounded",3.103765723275774,9
1116409,"surrounding",2.911880197037088,14
1116394,"surroundings",3.580886977995664,3
1159260,"surrounds",4.058008232715403,1
1109728,"survey",1.873316801896474,153
1268433,"surveyed",3.058008232715403,10
1325896,"surveying",4.058008232715403,1
1143516,"surveys",2.944064880408148,13
1294793,"susceptance",3.359038228379384,5
1365282,"susceptances",4.058008232715403,1
1217310,"susceptibilities",3.756978237051421,2
1147230,"susceptibility",2.677796991003492,24
1336432,"susceptible",4.058008232715403,1
1325450,"suspended",3.756978237051421,2
1302258,"suspension",4.058008232715403,1
1331322,"suspensions",4.058008232715403,1
1122278,"sustained",2.978826986667474,12
1257188,"sustaining",4.058008232715403,1
1200021,"sutherlands",4.058008232715403,1
